BestBid,BestAsk,Spread,Depth
2025-11-11 18:50:38.494581,99.1211,99.1211,1.50605e-05,2186
2025-11-11 18:50:38.499639,99.1211,99.1211,1.69465e-06,2037
2025-11-11 18:50:38.504633,99.1211,99.1211,1.69465e-06,1924
2025-11-11 18:50:38.509565,99.1211,99.1211,1.70776e-05,1954
2025-11-11 18:50:38.514909,99.1211,99.1211,1.18746e-05,1753
2025-11-11 18:50:38.519647,99.1211,99.1211,1.18746e-05,1562
2025-11-11 18:50:38.524634,99.1211,99.1211,1.18746e-05,1390
2025-11-11 18:50:38.529574,99.1211,99.1211,1.18746e-05,1349
2025-11-11 18:50:38.534433,99.1211,99.1211,1.18746e-05,1221
2025-11-11 18:50:38.539468,99.1211,99.1211,1.18746e-05,1208
2025-11-11 18:50:38.544475,99.1211,99.1211,1.18746e-05,1135
2025-11-11 18:50:38.549335,99.1211,99.1211,2.22812e-06,1305
2025-11-11 18:50:38.554074,99.1211,99.1211,1.18746e-05,1218
2025-11-11 18:50:38.558630,99.1211,99.1211,1.70776e-05,1368
2025-11-11 18:50:38.563223,99.1211,99.1211,1.69465e-06,1606
2025-11-11 18:50:38.567870,99.1211,99.1211,1.69465e-06,1593
2025-11-11 18:50:38.573379,99.1211,99.1211,1.69465e-06,1592
2025-11-11 18:50:38.578266,99.1211,99.1211,1.50605e-05,2055
2025-11-11 18:50:38.584597,99.1211,99.1211,1.50605e-05,1839
2025-11-11 18:50:38.589709,99.1211,99.1211,1.50605e-05,1795
2025-11-11 18:50:38.595143,99.1211,99.1211,1.50605e-05,1733
2025-11-11 18:50:38.600446,99.1211,99.1211,1.50605e-05,1710
2025-11-11 18:50:38.605429,99.1211,99.1211,1.69465e-06,1659
2025-11-11 18:50:38.610275,99.1211,99.1211,1.50605e-05,1679
2025-11-11 18:50:38.615273,99.1211,99.1211,1.50605e-05,1638
2025-11-11 18:50:38.620045,99.1211,99.1211,1.69465e-06,1462
2025-11-11 18:50:38.624846,99.1211,99.1211,1.50605e-05,1644
2025-11-11 18:50:38.629467,99.1211,99.1211,1.1055e-07,1361
2025-11-11 18:50:38.634472,99.1211,99.1211,1.50605e-05,1544
2025-11-11 18:50:38.639477,99.1211,99.1211,1.1055e-07,1276
2025-11-11 18:50:38.644259,99.1211,99.1211,1.1055e-07,1238
2025-11-11 18:50:38.649213,99.1211,99.1211,1.29873e-06,1227
2025-11-11 18:50:38.654014,99.1211,99.1211,1.80338e-06,1498
2025-11-11 18:50:38.658673,99.1211,99.1211,1.80338e-06,1185
2025-11-11 18:50:38.663419,99.1211,99.1211,6.28571e-06,1038
2025-11-11 18:50:38.667973,99.1211,99.1211,6.28571e-06,773
2025-11-11 18:50:38.672589,99.1211,99.1211,6.28571e-06,623
2025-11-11 18:50:38.676946,99.1211,99.1211,1.80338e-06,1231
2025-11-11 18:50:38.681489,99.1211,99.1211,1.29873e-06,1261
2025-11-11 18:50:38.686237,99.1211,99.1211,1.29873e-06,1115
2025-11-11 18:50:38.691641,99.1211,99.1211,1.1055e-07,1123
2025-11-11 18:50:38.696349,99.1211,99.1211,1.50605e-05,1600
2025-11-11 18:50:38.701946,99.1211,99.1211,1.50605e-05,1561
2025-11-11 18:50:38.706924,99.1211,99.1211,1.1055e-07,1056
2025-11-11 18:50:38.711579,99.1211,99.1211,1.29873e-06,1062
2025-11-11 18:50:38.716074,99.1211,99.1211,1.1055e-07,1149
2025-11-11 18:50:38.720800,99.1211,99.1211,1.50605e-05,1970
2025-11-11 18:50:38.726162,99.1211,99.1211,1.50605e-05,1736
2025-11-11 18:50:38.731199,99.1211,99.1211,1.69465e-06,2250
2025-11-11 18:50:38.736272,99.1211,99.1211,1.50605e-05,1689
2025-11-11 18:50:38.741174,99.1211,99.1211,1.69465e-06,2116
2025-11-11 18:50:38.746079,99.1211,99.1211,1.69465e-06,1810
2025-11-11 18:50:38.750968,99.1211,99.1211,1.69465e-06,1436
2025-11-11 18:50:38.756326,99.1211,99.1211,1.50605e-05,1459
2025-11-11 18:50:38.761169,99.1211,99.1211,1.69465e-06,1385
2025-11-11 18:50:38.766234,99.1211,99.1211,1.70776e-05,1208
2025-11-11 18:50:38.771188,99.1211,99.1211,1.18746e-05,1354
2025-11-11 18:50:38.775984,99.1211,99.1211,2.22812e-06,1563
2025-11-11 18:50:38.780785,99.1211,99.1211,2.22812e-06,1547
2025-11-11 18:50:38.785629,99.1211,99.1211,2.22812e-06,1302
2025-11-11 18:50:38.791230,99.1211,99.1211,2.22812e-06,1252
2025-11-11 18:50:38.796248,99.1211,99.1211,1.18746e-05,1348
2025-11-11 18:50:38.801973,99.1211,99.1211,1.70776e-05,1193
2025-11-11 18:50:38.806845,99.1211,99.1211,1.18746e-05,1372
2025-11-11 18:50:38.811601,99.1211,99.1211,2.22812e-06,1097
2025-11-11 18:50:38.816093,99.1211,99.1211,2.22812e-06,1013
2025-11-11 18:50:38.820834,99.1211,99.1211,1.18746e-05,1272
2025-11-11 18:50:38.826153,99.1211,99.1211,1.18746e-05,930
2025-11-11 18:50:38.831126,99.1211,99.1211,1.70776e-05,964
2025-11-11 18:50:38.835955,99.1211,99.1211,1.18746e-05,1216
2025-11-11 18:50:38.841149,99.1211,99.1211,2.22812e-06,1118
2025-11-11 18:50:38.846017,99.1211,99.1211,7.81552e-07,1631
2025-11-11 18:50:38.850773,99.1211,99.1211,3.86021e-06,2039
2025-11-11 18:50:38.855870,99.1211,99.1211,1.12032e-05,2075
2025-11-11 18:50:38.860756,99.1211,99.1211,1.12032e-05,1924
2025-11-11 18:50:38.865986,99.1211,99.1211,3.86021e-06,2758
2025-11-11 18:50:38.870879,99.1211,99.1211,3.86021e-06,2730
2025-11-11 18:50:38.875747,99.1211,99.1211,3.86021e-06,2328
2025-11-11 18:50:38.880508,99.1211,99.1211,3.86021e-06,1943
2025-11-11 18:50:38.885194,99.1211,99.1211,3.86021e-06,1819
2025-11-11 18:50:38.890372,99.1211,99.1211,2.95074e-06,1956
2025-11-11 18:50:38.895521,99.1211,99.1211,8.25243e-06,1615
2025-11-11 18:50:38.900524,99.1211,99.1211,2.95074e-06,2020
2025-11-11 18:50:38.906419,99.1211,99.1211,3.86021e-06,1763
2025-11-11 18:50:38.911771,99.1211,99.1211,7.81552e-07,2007
2025-11-11 18:50:38.916572,99.1211,99.1211,7.81552e-07,1451
2025-11-11 18:50:38.921676,99.1211,99.1211,3.86021e-06,1929
2025-11-11 18:50:38.926810,99.1211,99.1211,3.86021e-06,1723
2025-11-11 18:50:38.932425,99.1211,99.1211,2.95074e-06,1823
2025-11-11 18:50:38.937417,99.1211,99.1211,8.25243e-06,1597
2025-11-11 18:50:38.942402,99.1211,99.1211,8.25243e-06,1382
2025-11-11 18:50:38.947401,99.1211,99.1211,8.25243e-06,1356
2025-11-11 18:50:38.952195,99.121,99.1211,2.22044e-05,1980
2025-11-11 18:50:38.957325,99.121,99.121,2.53798e-06,1759
2025-11-11 18:50:38.962052,99.121,99.121,2.53798e-06,1694
2025-11-11 18:50:38.967382,99.121,99.121,8.41748e-06,1870
2025-11-11 18:50:38.972314,99.121,99.121,9.73047e-06,2368
2025-11-11 18:50:38.977198,99.121,99.121,1.89416e-06,2312
2025-11-11 18:50:38.982136,99.121,99.121,1.89416e-06,2271
2025-11-11 18:50:38.986672,99.121,99.121,1.89416e-06,2045
2025-11-11 18:50:38.992030,99.121,99.121,1.89416e-06,1784
2025-11-11 18:50:38.997212,99.121,99.121,4.02432e-06,1924
2025-11-11 18:50:39.002285,99.121,99.121,2.49226e-06,1847
2025-11-11 18:50:39.007690,99.121,99.121,2.49226e-06,1807
2025-11-11 18:50:39.012573,99.121,99.121,4.02432e-06,1683
2025-11-11 18:50:39.017218,99.121,99.121,1.89416e-06,1609
2025-11-11 18:50:39.022824,99.121,99.121,4.02432e-06,1862
2025-11-11 18:50:39.027775,99.121,99.121,2.49226e-06,1797
2025-11-11 18:50:39.032887,99.121,99.121,2.65921e-06,1678
2025-11-11 18:50:39.037891,99.121,99.121,2.49226e-06,2068
2025-11-11 18:50:39.042949,99.121,99.121,2.65921e-06,1509
2025-11-11 18:50:39.048189,99.121,99.121,2.49226e-06,1785
2025-11-11 18:50:39.052862,99.121,99.121,2.65921e-06,1881
2025-11-11 18:50:39.057639,99.121,99.121,2.65921e-06,1686
2025-11-11 18:50:39.062297,99.121,99.121,2.65921e-06,1266
2025-11-11 18:50:39.066937,99.121,99.121,1.65633e-05,1523
2025-11-11 18:50:39.072314,99.121,99.121,2.65921e-06,1527
2025-11-11 18:50:39.077214,99.121,99.121,2.49226e-06,1848
2025-11-11 18:50:39.082430,99.121,99.121,4.02432e-06,2096
2025-11-11 18:50:39.088831,99.121,99.121,4.02432e-06,1969
2025-11-11 18:50:39.093811,99.121,99.121,2.49226e-06,1849
2025-11-11 18:50:39.099154,99.121,99.121,2.65921e-06,1497
2025-11-11 18:50:39.104268,99.121,99.121,2.65921e-06,1220
2025-11-11 18:50:39.109685,99.121,99.121,2.65921e-06,1066
2025-11-11 18:50:39.114599,99.121,99.121,2.49226e-06,1988
2025-11-11 18:50:39.119475,99.121,99.121,2.49226e-06,1944
2025-11-11 18:50:39.124655,99.121,99.121,2.49226e-06,1587
2025-11-11 18:50:39.129881,99.121,99.121,4.02432e-06,1488
2025-11-11 18:50:39.134889,99.121,99.121,4.02432e-06,1377
2025-11-11 18:50:39.140111,99.121,99.121,4.02432e-06,1248
2025-11-11 18:50:39.144979,99.121,99.121,1.89416e-06,1255
2025-11-11 18:50:39.151425,99.121,99.121,4.02432e-06,1451
2025-11-11 18:50:39.156560,99.121,99.121,4.02432e-06,1421
2025-11-11 18:50:39.161236,99.121,99.121,4.02432e-06,1395
2025-11-11 18:50:39.166104,99.121,99.121,2.49226e-06,1507
2025-11-11 18:50:39.171045,99.121,99.121,2.65921e-06,1099
2025-11-11 18:50:39.176246,99.121,99.121,1.65633e-05,1782
2025-11-11 18:50:39.181439,99.121,99.121,6.02564e-07,1922
2025-11-11 18:50:39.186527,99.121,99.121,4.2277e-06,1705
2025-11-11 18:50:39.191210,99.121,99.121,4.2277e-06,1623
2025-11-11 18:50:39.196125,99.121,99.121,4.26213e-07,1690
2025-11-11 18:50:39.200647,99.121,99.121,4.2277e-06,1516
2025-11-11 18:50:39.206311,99.121,99.121,4.26213e-07,1715
2025-11-11 18:50:39.211285,99.121,99.121,7.58966e-06,2098
2025-11-11 18:50:39.216672,99.121,99.121,7.58966e-06,1979
2025-11-11 18:50:39.221685,99.121,99.121,7.58966e-06,1948
2025-11-11 18:50:39.226524,99.121,99.121,2.69593e-06,1298
2025-11-11 18:50:39.231402,99.121,99.121,7.58966e-06,1862
2025-11-11 18:50:39.236084,99.121,99.121,2.69593e-06,1143
2025-11-11 18:50:39.241784,99.121,99.121,7.58966e-06,2245
2025-11-11 18:50:39.246624,99.121,99.121,4.26213e-07,2097
2025-11-11 18:50:39.251990,99.121,99.121,7.58966e-06,2110
2025-11-11 18:50:39.256977,99.121,99.121,7.58966e-06,2047
2025-11-11 18:50:39.261778,99.121,99.121,4.26213e-07,1947
2025-11-11 18:50:39.266366,99.121,99.121,7.58966e-06,2647
2025-11-11 18:50:39.271409,99.121,99.121,7.58966e-06,2403
2025-11-11 18:50:39.276674,99.121,99.121,7.58966e-06,2325
2025-11-11 18:50:39.282070,99.121,99.121,2.69593e-06,2113
2025-11-11 18:50:39.286970,99.121,99.121,2.69593e-06,1922
2025-11-11 18:50:39.291933,99.121,99.121,7.58966e-06,2531
2025-11-11 18:50:39.296925,99.121,99.121,7.58966e-06,2352
2025-11-11 18:50:39.301631,99.121,99.121,7.58966e-06,2237
2025-11-11 18:50:39.307282,99.121,99.121,7.58966e-06,2071
2025-11-11 18:50:39.312306,99.121,99.121,7.58966e-06,1988
2025-11-11 18:50:39.317490,99.121,99.121,2.69593e-06,1150
2025-11-11 18:50:39.322391,99.121,99.121,6.75326e-06,1090
2025-11-11 18:50:39.327250,99.1209,99.121,2.57298e-05,1216
2025-11-11 18:50:39.332098,99.1209,99.121,2.57298e-05,1043
2025-11-11 18:50:39.336775,99.121,99.121,6.75326e-06,1155
2025-11-11 18:50:39.342537,99.121,99.121,6.75326e-06,1047
2025-11-11 18:50:39.347668,99.1209,99.121,2.57298e-05,1176
2025-11-11 18:50:39.352835,99.1209,99.1209,7.47126e-07,1212
2025-11-11 18:50:39.357979,99.1209,99.1209,7.47126e-07,1134
2025-11-11 18:50:39.362908,99.1209,99.121,2.57298e-05,1218
2025-11-11 18:50:39.367615,99.1209,99.1209,7.47126e-07,1002
2025-11-11 18:50:39.372980,99.1209,99.121,2.57298e-05,1222
2025-11-11 18:50:39.377862,99.1209,99.1209,7.47126e-07,1048
2025-11-11 18:50:39.383172,99.1209,99.1209,1.11812e-05,1000
2025-11-11 18:50:39.388144,99.1209,99.1209,1.11812e-05,863
2025-11-11 18:50:39.392936,99.1209,99.1209,1.11812e-05,812
2025-11-11 18:50:39.398005,99.1209,99.1209,7.47126e-07,1211
2025-11-11 18:50:39.402573,99.1209,99.1209,1.11812e-05,818
2025-11-11 18:50:39.407742,99.1209,99.1209,7.47126e-07,1005
2025-11-11 18:50:39.412902,99.1209,99.121,2.57298e-05,1228
2025-11-11 18:50:39.417661,99.1209,99.1209,7.47126e-07,1140
2025-11-11 18:50:39.422842,99.1209,99.1209,7.47126e-07,1121
2025-11-11 18:50:39.427673,99.1209,99.121,2.57298e-05,1189
2025-11-11 18:50:39.433042,99.121,99.121,6.75326e-06,1117
2025-11-11 18:50:39.438067,99.1209,99.121,2.57298e-05,1135
2025-11-11 18:50:39.443037,99.121,99.121,6.75326e-06,1028
2025-11-11 18:50:39.447881,99.121,99.121,2.69593e-06,1242
2025-11-11 18:50:39.452533,99.121,99.121,7.58966e-06,2088
2025-11-11 18:50:39.457927,99.121,99.121,7.58966e-06,1908
2025-11-11 18:50:39.462759,99.121,99.121,7.58966e-06,1836
2025-11-11 18:50:39.467910,99.121,99.121,4.26213e-07,2314
2025-11-11 18:50:39.472900,99.121,99.121,4.2277e-06,1963
2025-11-11 18:50:39.477940,99.121,99.121,4.26213e-07,2342
2025-11-11 18:50:39.482921,99.121,99.121,7.58966e-06,2840
2025-11-11 18:50:39.488016,99.121,99.121,7.58966e-06,2452
2025-11-11 18:50:39.493199,99.121,99.121,2.69593e-06,1889
2025-11-11 18:50:39.498360,99.121,99.121,2.69593e-06,1762
2025-11-11 18:50:39.503500,99.121,99.121,6.75326e-06,1683
2025-11-11 18:50:39.508439,99.121,99.121,2.69593e-06,2320
2025-11-11 18:50:39.513657,99.121,99.121,7.58966e-06,3044
2025-11-11 18:50:39.518500,99.121,99.121,7.58966e-06,2814
2025-11-11 18:50:39.524080,99.121,99.121,4.26213e-07,3164
2025-11-11 18:50:39.529062,99.121,99.121,7.58966e-06,2890
2025-11-11 18:50:39.534727,99.121,99.121,4.26213e-07,3434
2025-11-11 18:50:39.539705,99.121,99.121,4.26213e-07,3412
2025-11-11 18:50:39.544938,99.121,99.121,4.26213e-07,3380
2025-11-11 18:50:39.549761,99.121,99.121,4.26213e-07,2873
2025-11-11 18:50:39.555812,99.121,99.121,4.26213e-07,2838
2025-11-11 18:50:39.560740,99.121,99.121,7.58966e-06,2336
2025-11-11 18:50:39.566088,99.121,99.121,7.58966e-06,2229
2025-11-11 18:50:39.571217,99.121,99.121,7.58966e-06,2206
2025-11-11 18:50:39.576249,99.121,99.121,4.26213e-07,2374
2025-11-11 18:50:39.581094,99.121,99.121,7.58966e-06,2288
2025-11-11 18:50:39.585891,99.121,99.121,7.58966e-06,2146
2025-11-11 18:50:39.591272,99.121,99.121,4.26213e-07,2563
2025-11-11 18:50:39.596255,99.121,99.121,7.58966e-06,2574
2025-11-11 18:50:39.601695,99.121,99.121,2.69593e-06,2035
2025-11-11 18:50:39.606802,99.121,99.121,2.69593e-06,1856
2025-11-11 18:50:39.612111,99.121,99.121,2.69593e-06,1630
2025-11-11 18:50:39.617312,99.121,99.121,7.58966e-06,2334
2025-11-11 18:50:39.622529,99.121,99.121,7.58966e-06,2191
2025-11-11 18:50:39.627499,99.121,99.121,4.26213e-07,2047
2025-11-11 18:50:39.632744,99.121,99.121,7.58966e-06,1992
2025-11-11 18:50:39.637746,99.121,99.121,7.58966e-06,1855
2025-11-11 18:50:39.642472,99.121,99.121,2.69593e-06,1559
2025-11-11 18:50:39.647344,99.121,99.121,6.75326e-06,1388
2025-11-11 18:50:39.651906,99.1209,99.121,2.57298e-05,1411
2025-11-11 18:50:39.657405,99.121,99.121,6.75326e-06,1644
2025-11-11 18:50:39.662411,99.121,99.121,2.69593e-06,1913
2025-11-11 18:50:39.668146,99.121,99.121,6.75326e-06,2198
2025-11-11 18:50:39.673275,99.121,99.121,6.75326e-06,1839
2025-11-11 18:50:39.678531,99.121,99.121,6.75326e-06,1665
2025-11-11 18:50:39.683386,99.121,99.121,6.75326e-06,1499
2025-11-11 18:50:39.688436,99.121,99.121,6.75326e-06,1284
2025-11-11 18:50:39.693508,99.1209,99.121,2.57298e-05,1409
2025-11-11 18:50:39.698543,99.1209,99.1209,7.47126e-07,1765
2025-11-11 18:50:39.703824,99.1209,99.121,2.57298e-05,1318
2025-11-11 18:50:39.708687,99.1209,99.121,2.57298e-05,1239
2025-11-11 18:50:39.713653,99.1209,99.1209,7.47126e-07,1868
2025-11-11 18:50:39.718531,99.1209,99.1209,1.11812e-05,1865
2025-11-11 18:50:39.724161,99.1209,99.1209,9.1174e-08,1642
2025-11-11 18:50:39.729044,99.1209,99.1209,8.38341e-06,1931
2025-11-11 18:50:39.734485,99.1209,99.1209,1.94079e-06,1809
2025-11-11 18:50:39.739510,99.1209,99.1209,1.94079e-06,1740
2025-11-11 18:50:39.744551,99.1209,99.1209,8.38341e-06,1871
2025-11-11 18:50:39.749506,99.1209,99.1209,8.38341e-06,1515
2025-11-11 18:50:39.754548,99.1209,99.1209,8.38341e-06,1454
2025-11-11 18:50:39.759476,99.1209,99.1209,1.94079e-06,1417
2025-11-11 18:50:39.764266,99.1209,99.1209,4.89383e-06,1231
2025-11-11 18:50:39.768891,99.1209,99.1209,1.94079e-06,1508
2025-11-11 18:50:39.774856,99.1209,99.1209,1.94079e-06,1424
2025-11-11 18:50:39.779955,99.1209,99.1209,8.38341e-06,1975
2025-11-11 18:50:39.786087,99.1209,99.1209,8.38341e-06,1510
2025-11-11 18:50:39.791344,99.1209,99.1209,1.94079e-06,1452
2025-11-11 18:50:39.796402,99.1209,99.1209,4.89383e-06,822
2025-11-11 18:50:39.801096,99.1209,99.1209,5.39836e-06,1441
2025-11-11 18:50:39.806252,99.1209,99.1209,5.39836e-06,1432
2025-11-11 18:50:39.811190,99.1209,99.1209,5.39836e-06,1370
2025-11-11 18:50:39.816528,99.1209,99.1209,1.60822e-06,1453
2025-11-11 18:50:39.821569,99.1209,99.1209,1.60822e-06,1427
2025-11-11 18:50:39.826546,99.1209,99.1209,1.60822e-06,1405
2025-11-11 18:50:39.831407,99.1209,99.1209,6.88908e-07,1699
2025-11-11 18:50:39.836423,99.1209,99.1209,6.88908e-07,1624
2025-11-11 18:50:39.842170,99.1209,99.1209,2.33044e-06,1975
2025-11-11 18:50:39.847005,99.1209,99.1209,6.88908e-07,1682
2025-11-11 18:50:39.852185,99.1209,99.1209,1.60822e-06,1704
2025-11-11 18:50:39.857221,99.1209,99.1209,1.60822e-06,1444
2025-11-11 18:50:39.862091,99.1209,99.1209,5.39836e-06,1824
2025-11-11 18:50:39.866889,99.1209,99.1209,5.39836e-06,1614
2025-11-11 18:50:39.872026,99.1209,99.1209,5.39836e-06,1538
2025-11-11 18:50:39.877307,99.1209,99.1209,5.39836e-06,1508
2025-11-11 18:50:39.882812,99.1209,99.1209,4.89383e-06,1448
2025-11-11 18:50:39.887943,99.1209,99.1209,1.94079e-06,2285
2025-11-11 18:50:39.892841,99.1209,99.1209,8.38341e-06,2535
2025-11-11 18:50:39.897721,99.1209,99.1209,9.1174e-08,2511
2025-11-11 18:50:39.902490,99.1209,99.1209,8.38341e-06,2529
2025-11-11 18:50:39.908015,99.1209,99.1209,1.94079e-06,2361
2025-11-11 18:50:39.912957,99.1209,99.1209,1.94079e-06,2296
2025-11-11 18:50:39.918431,99.1209,99.1209,1.94079e-06,2175
2025-11-11 18:50:39.923507,99.1209,99.1209,8.38341e-06,2144
2025-11-11 18:50:39.929349,99.1209,99.1209,1.94079e-06,2431
2025-11-11 18:50:39.934253,99.1209,99.1209,1.94079e-06,2380
2025-11-11 18:50:39.939554,99.1209,99.1209,1.94079e-06,2225
2025-11-11 18:50:39.944632,99.1209,99.1209,4.89383e-06,1656
2025-11-11 18:50:39.949912,99.1209,99.1209,1.94079e-06,2178
2025-11-11 18:50:39.955010,99.1209,99.1209,1.94079e-06,2098
2025-11-11 18:50:39.959784,99.1209,99.1209,8.38341e-06,2071
2025-11-11 18:50:39.964699,99.1209,99.1209,1.94079e-06,2008
2025-11-11 18:50:39.969216,99.1209,99.1209,4.89383e-06,1784
2025-11-11 18:50:39.974942,99.1209,99.1209,1.94079e-06,1991
2025-11-11 18:50:39.980196,99.1209,99.1209,8.38341e-06,1981
2025-11-11 18:50:39.985585,99.1209,99.1209,1.94079e-06,2215
2025-11-11 18:50:39.990625,99.1209,99.1209,1.94079e-06,2139
2025-11-11 18:50:39.995858,99.1209,99.1209,4.89383e-06,1753
2025-11-11 18:50:40.000701,99.1209,99.1209,4.89383e-06,1592
2025-11-11 18:50:40.006150,99.1209,99.1209,4.89383e-06,1434
2025-11-11 18:50:40.011127,99.1209,99.1209,1.94079e-06,1984
2025-11-11 18:50:40.016530,99.1209,99.1209,1.94079e-06,1748
2025-11-11 18:50:40.021871,99.1209,99.1209,4.89383e-06,1293
2025-11-11 18:50:40.026985,99.1209,99.1209,1.03242e-05,2434
2025-11-11 18:50:40.032481,99.1209,99.1209,1.03242e-05,2227
2025-11-11 18:50:40.037847,99.1209,99.1209,1.03242e-05,2038
2025-11-11 18:50:40.043100,99.1209,99.1209,4.89383e-06,1882
2025-11-11 18:50:40.048003,99.1209,99.1209,5.39836e-06,1532
2025-11-11 18:50:40.052905,99.1209,99.1209,4.89383e-06,1882
2025-11-11 18:50:40.057847,99.1209,99.1209,5.39836e-06,1580
2025-11-11 18:50:40.062702,99.1209,99.1209,5.39836e-06,1438
2025-11-11 18:50:40.067400,99.1209,99.1209,5.39836e-06,1225
2025-11-11 18:50:40.072883,99.1209,99.1209,4.89383e-06,1793
2025-11-11 18:50:40.077850,99.1209,99.1209,1.03242e-05,1921
2025-11-11 18:50:40.084105,99.1209,99.1209,1.03242e-05,1775
2025-11-11 18:50:40.089621,99.1209,99.1209,4.89383e-06,1789
2025-11-11 18:50:40.094819,99.1209,99.1209,4.89383e-06,1680
2025-11-11 18:50:40.099693,99.1209,99.1209,1.03242e-05,1665
2025-11-11 18:50:40.104708,99.1209,99.1209,1.03242e-05,1613
2025-11-11 18:50:40.109474,99.1209,99.1209,9.1174e-08,2279
2025-11-11 18:50:40.114351,99.1209,99.1209,9.1174e-08,2016
2025-11-11 18:50:40.119410,99.1209,99.1209,9.1174e-08,1893
2025-11-11 18:50:40.125235,99.1209,99.1209,1.11812e-05,2007
2025-11-11 18:50:40.130226,99.1209,99.1209,9.1174e-08,2259
2025-11-11 18:50:40.135919,99.1209,99.1209,9.1174e-08,2020
2025-11-11 18:50:40.140856,99.1209,99.1209,1.03242e-05,1860
2025-11-11 18:50:40.145893,99.1209,99.1209,4.89383e-06,2397
2025-11-11 18:50:40.150618,99.1209,99.1209,5.39836e-06,2047
2025-11-11 18:50:40.157592,99.1209,99.1209,5.39836e-06,1952
2025-11-11 18:50:40.162881,99.1209,99.1209,4.89383e-06,2262
2025-11-11 18:50:40.168412,99.1209,99.1209,5.39836e-06,2062
2025-11-11 18:50:40.173946,99.1209,99.1209,5.39836e-06,1992
2025-11-11 18:50:40.179174,99.1209,99.1209,1.60822e-06,2108
2025-11-11 18:50:40.185276,99.1209,99.1209,6.88908e-07,1784
2025-11-11 18:50:40.191036,99.1209,99.1209,1.60822e-06,1928
2025-11-11 18:50:40.196150,99.1209,99.1209,6.88908e-07,1850
2025-11-11 18:50:40.201804,99.1209,99.1209,2.33044e-06,2101
2025-11-11 18:50:40.207308,99.1209,99.1209,6.88908e-07,1948
2025-11-11 18:50:40.212643,99.1209,99.1209,6.88908e-07,1838
2025-11-11 18:50:40.217571,99.1209,99.1209,2.33044e-06,2181
2025-11-11 18:50:40.223383,99.1209,99.1209,2.33044e-06,1956
2025-11-11 18:50:40.229032,99.1209,99.1209,2.33044e-06,1953
2025-11-11 18:50:40.235033,99.1209,99.1209,6.59932e-06,1464
2025-11-11 18:50:40.240377,99.1209,99.1209,5.31299e-07,1496
2025-11-11 18:50:40.245824,99.1209,99.1209,1.20905e-06,1345
2025-11-11 18:50:40.250859,99.1209,99.1209,5.31299e-07,1483
2025-11-11 18:50:40.256658,99.1209,99.1209,5.31299e-07,1418
2025-11-11 18:50:40.262015,99.1209,99.1209,6.59932e-06,1496
2025-11-11 18:50:40.267898,99.1209,99.1209,2.33044e-06,2502
2025-11-11 18:50:40.273348,99.1209,99.1209,6.88908e-07,2339
2025-11-11 18:50:40.278669,99.1209,99.1209,2.33044e-06,2580
2025-11-11 18:50:40.283794,99.1209,99.1209,2.33044e-06,2355
2025-11-11 18:50:40.289732,99.1209,99.1209,6.88908e-07,2441
2025-11-11 18:50:40.295053,99.1209,99.1209,1.60822e-06,2402
2025-11-11 18:50:40.300810,99.1209,99.1209,1.60822e-06,2185
2025-11-11 18:50:40.306092,99.1209,99.1209,6.88908e-07,2329
2025-11-11 18:50:40.311128,99.1209,99.1209,6.88908e-07,2219
2025-11-11 18:50:40.316361,99.1209,99.1209,6.88908e-07,2031
2025-11-11 18:50:40.321843,99.1209,99.1209,6.88908e-07,1906
2025-11-11 18:50:40.327422,99.1209,99.1209,1.60822e-06,1995
2025-11-11 18:50:40.333005,99.1209,99.1209,5.39836e-06,2292
2025-11-11 18:50:40.338218,99.1209,99.1209,1.60822e-06,1979
2025-11-11 18:50:40.343437,99.1209,99.1209,5.39836e-06,2319
2025-11-11 18:50:40.348669,99.1209,99.1209,5.39836e-06,2220
2025-11-11 18:50:40.353643,99.1209,99.1209,4.89383e-06,2783
2025-11-11 18:50:40.359131,99.1209,99.1209,4.89383e-06,2453
2025-11-11 18:50:40.364269,99.1209,99.1209,4.89383e-06,2286
2025-11-11 18:50:40.369312,99.1209,99.1209,5.39836e-06,1935
2025-11-11 18:50:40.374431,99.1209,99.1209,4.89383e-06,2288
2025-11-11 18:50:40.379260,99.1209,99.1209,4.89383e-06,2098
2025-11-11 18:50:40.383992,99.1209,99.1209,5.39836e-06,1641
2025-11-11 18:50:40.389602,99.1209,99.1209,1.60822e-06,1519
2025-11-11 18:50:40.395034,99.1209,99.1209,6.88908e-07,1546
2025-11-11 18:50:40.400802,99.1209,99.1209,6.88908e-07,1345
2025-11-11 18:50:40.405891,99.1209,99.1209,1.60822e-06,1520
2025-11-11 18:50:40.410842,99.1209,99.1209,6.88908e-07,1961
2025-11-11 18:50:40.416013,99.1209,99.1209,6.88908e-07,1790
